platform,server,uid,rid,dataUnix,num,totalMoney
IOS,10,1|402,1|402|1|10|0,1571635389,1,15
H5,14,1|1292,1|1292|1|14|0,1571636319,7,483
ADR,21,2|1039_127,2|1039_127|2|21|0,1571637129,3,243
IOS,25,2|2431,2|2431|2|25|1,1571637759,4,192
IOS,11,1|817_260,1|817_260|1|11|1,1571638539,5,60
H5,5,0|373,0|373|0|05|0,1571638689,4,284
ADR,2,0|556,0|556|0|02|1,1571638749,0,0
IOS,0,0|822,0|822|0|00|0,1571639379,1,80
IOS,12,1|1151,1|1151|1|12|0,1571639439,1,27
IOS_YY,22,2|942,2|942|2|22|1,1571640009,3,216
H5,11,1|1506,1|1506|1|11|0,1571640339,1,7
H5,20,2|704,2|704|2|20|1,1571640819,1,0
IOS_YY,25,2|2564,2|2564|2|25|1,1571641809,3,231
H5,21,2|419,2|419|2|21|1,1571641959,1,93
ADR,22,2|2675,2|2675|2|22|1,1571642679,9,144
IOS,22,2|2393,2|2393|2|22|0,1571643639,2,154
IOS,21,2|2758,2|2758|2|21|1,1571645949,3,159
ADR,22,2|2544,2|2544|2|22|0,1571646309,2,194
IOS,3,0|2156,0|2156|0|03|0,1571646369,0,0
ADR,2,0|2530,0|2530|0|02|0,1571646699,1,26
H5,4,0|2299,0|2299|0|04|1,1571646939,8,616
ADR,14,1|1127,1|1127|1|14|0,1571647269,5,355
IOS,24,2|2563,2|2563|2|24|1,1571648679,6,240
IOS,5,0|1749,0|1749|0|05|1,1571648919,1,7
ADR,1,0|1770,0|1770|0|01|0,1571649069,6,276
ADR,3,0|1537,0|1537|0|03|1,1571649129,7,588
H5,12,1|2522,1|2522|1|12|0,1571649279,9,675
IOS_YY,0,0|2106,0|2106|0|00|0,1571649459,8,640
H5,0,0|2713,0|2713|0|00|1,1571651079,5,145
H5,4,0|1794,0|1794|0|04|0,1571651169,2,30
IOS,0,0|1817,0|1817|0|00|0,1571651589,2,82
ADR,3,0|241,0|241|0|03|0,1571651799,1,51
ADR,0,0|1053,0|1053|0|00|0,1571652429,2,106
H5,14,1|956,1|956|1|14|0,1571653059,5,140
H5,15,1|1254,1|1254|1|15|0,1571653089,3,21
IOS_YY,20,2|1861,2|1861|2|20|0,1571653629,7,196
IOS_YY,24,2|2415,2|2415|2|24|1,1571653989,7,602
IOS_YY,22,2|1950,2|1950|2|22|1,1571654979,5,20
IOS,1,0|2615,0|2615|0|01|1,1571655039,9,171
ADR,21,2|81,2|81|2|21|0,1571655429,0,0
IOS_YY,4,0|1628,0|1628|0|04|1,1571655459,5,265
ADR,12,1|2804,1|2804|1|12|0,1571655609,6,144
IOS_YY,14,1|1858,1|1858|1|14|1,1571655699,7,427
IOS_YY,0,0|329,0|329|0|00|1,1571656539,0,0
IOS,21,2|1246,2|1246|2|21|0,1571656569,3,186
IOS,21,2|1102,2|1102|2|21|1,1571656629,4,68
H5,21,2|751,2|751|2|21|0,1571658039,8,168
IOS,15,1|375,1|375|1|15|1,1571659359,2,162
IOS_YY,15,1|2129,1|2129|1|15|0,1571659629,3,114
IOS_YY,20,2|1074,2|1074|2|20|0,1571659959,6,90
IOS,0,0|141,0|141|0|00|0,1571660109,7,455
ADR,22,2|16,2|16|2|22|1,1571660379,9,45
ADR,5,0|548,0|548|0|05|0,1571660739,8,688
H5,25,2|1095,2|1095|2|25|1,1571661159,8,440
H5,11,1|755,1|755|1|11|1,1571661879,8,144
ADR,22,2|843,2|843|2|22|1,1571662419,5,315
IOS_YY,24,2|1336,2|1336|2|24|1,1571662539,0,0
ADR,22,2|2659,2|2659|2|22|1,1571663079,8,432
IOS,15,1|1549,1|1549|1|15|0,1571663529,0,0
ADR,23,2|1259,2|1259|2|23|1,1571663649,6,462
H5,24,2|1435,2|1435|2|24|0,1571663919,7,539
ADR,15,1|2611,1|2611|1|15|0,1571663949,9,423
IOS,4,0|378_220,0|378_220|0|04|1,1571664309,6,306
IOS,10,1|516,1|516|1|10|0,1571664579,0,0
IOS,1,0|2275,0|2275|0|01|1,1571664999,5,105
IOS_YY,12,1|1086,1|1086|1|12|1,1571665239,0,0
ADR,22,2|598,2|598|2|22|1,1571666259,1,77
IOS_YY,24,2|2875,2|2875|2|24|0,1571667039,6,168
IOS,3,0|1388,0|1388|0|03|0,1571667459,0,0
H5,13,1|898,1|898|1|13|1,1571667489,5,130
ADR,23,2|2235,2|2235|2|23|0,1571667609,5,235
IOS,25,2|183,2|183|2|25|1,1571668089,9,18
ADR,25,2|1585,2|1585|2|25|1,1571668119,0,0
H5,1,0|330,0|330|0|01|0,1571668689,0,0
IOS,21,2|36_254,2|36_254|2|21|0,1571668779,8,784
ADR,20,2|1688,2|1688|2|20|0,1571669139,2,40
IOS,4,0|2663,0|2663|0|04|0,1571669889,1,89
ADR,5,0|882,0|882|0|05|1,1571670579,8,624
ADR,20,2|332,2|332|2|20|0,1571672469,1,20
IOS_YY,20,2|1523,2|1523|2|20|1,1571587269,7,455
ADR,25,2|1659,2|1659|2|25|1,1571587539,7,196
ADR,1,0|762,0|762|0|01|0,1571587719,2,12
IOS,11,1|2128,1|2128|1|11|0,1571588019,1,4
H5,4,0|1306,0|1306|0|04|0,1571588409,6,486
ADR,20,2|1782,2|1782|2|20|0,1571589129,3,153
ADR,12,1|466_197,1|466_197|1|12|1,1571589519,7,469
IOS_YY,12,1|2524,1|2524|1|12|1,1571591109,7,546
IOS,0,0|739,0|739|0|00|1,1571591199,3,189
IOS,25,2|52,2|52|2|25|0,1571592609,6,492
ADR,20,2|575,2|575|2|20|1,1571593959,7,28
IOS_YY,14,1|2275,1|2275|1|14|1,1571594019,9,342
H5,21,2|106,2|106|2|21|0,1571594139,6,204
IOS,25,2|1707,2|1707|2|25|0,1571595519,3,276
IOS_YY,14,1|1390,1|1390|1|14|0,1571595849,2,172
H5,15,1|1497,1|1497|1|15|1,1571596119,2,144
ADR,1,0|2669,0|2669|0|01|1,1571597109,1,72
H5,3,0|1249,0|1249|0|03|0,1571599569,0,0
IOS,1,0|2141,0|2141|0|01|0,1571599959,0,0
IOS_YY,22,2|908,2|908|2|22|1,1571600499,3,123
IOS_YY,13,1|1657,1|1657|1|13|0,1571600919,4,32
IOS,0,0|2557,0|2557|0|00|1,1571601039,7,196
IOS_YY,25,2|1327,2|1327|2|25|0,1571601249,4,232
H5,20,2|2294,2|2294|2|20|0,1571601729,8,640
IOS,21,2|118,2|118|2|21|1,1571602779,2,36
IOS,15,1|2032,1|2032|1|15|0,1571602929,1,16
IOS_YY,0,0|877_77,0|877_77|0|00|0,1571603679,6,576
IOS,4,0|781_162,0|781_162|0|04|1,1571603979,1,84
IOS,10,1|1481,1|1481|1|10|0,1571604129,2,46
ADR,25,2|1817_261,2|1817_261|2|25|1,1571604339,4,336
ADR,4,0|1241,0|1241|0|04|0,1571605269,2,56
IOS_YY,24,2|330,2|330|2|24|0,1571605329,8,208
IOS_YY,1,0|2761,0|2761|0|01|1,1571605539,5,350
IOS_YY,24,2|1905,2|1905|2|24|1,1571606259,5,315
IOS,12,1|1433,1|1433|1|12|1,1571606409,9,585
H5,4,0|2133,0|2133|0|04|0,1571606439,1,96
ADR,4,0|2059,0|2059|0|04|0,1571607729,8,488
IOS_YY,3,0|151,0|151|0|03|1,1571608359,9,603
H5,10,1|1626_134,1|1626_134|1|10|0,1571608479,8,272
ADR,12,1|1406,1|1406|1|12|1,1571608539,0,0
H5,5,0|1952,0|1952|0|05|0,1571608899,1,86
IOS,11,1|1147,1|1147|1|11|0,1571608989,6,552
H5,15,1|1867,1|1867|1|15|1,1571610129,7,665
H5,10,1|2573,1|2573|1|10|1,1571610729,6,234
IOS,0,0|521,0|521|0|00|1,1571612289,9,297
IOS_YY,14,1|2032,1|2032|1|14|0,1571613039,3,135
IOS_YY,0,0|1144,0|1144|0|00|0,1571613069,1,66
H5,21,2|1814,2|1814|2|21|0,1571613099,2,154
IOS,22,2|1312,2|1312|2|22|0,1571613789,8,128
IOS_YY,20,2|1955,2|1955|2|20|1,1571613999,7,413
IOS,10,1|2814,1|2814|1|10|1,1571614029,9,792
ADR,5,0|2419,0|2419|0|05|0,1571615109,6,336
IOS,22,2|2811,2|2811|2|22|1,1571615499,8,144
ADR,4,0|2192,0|2192|0|04|1,1571616369,8,224
H5,14,1|1483,1|1483|1|14|1,1571616939,5,105
ADR,14,1|1668,1|1668|1|14|1,1571618079,7,385
H5,23,2|334,2|334|2|23|1,1571619009,4,352
ADR,1,0|222,0|222|0|01|0,1571621469,9,135
IOS,2,0|2678,0|2678|0|02|0,1571622729,2,10
IOS_YY,0,0|290,0|290|0|00|0,1571622819,7,462
IOS_YY,13,1|991,1|991|1|13|0,1571622969,5,300
ADR,11,1|2098,1|2098|1|11|1,1571622999,8,648
IOS_YY,20,2|144,2|144|2|20|0,1571623209,3,222
IOS_YY,1,0|2579,0|2579|0|01|1,1571624289,3,48
IOS,13,1|366,1|366|1|13|1,1571624439,2,180
ADR,24,2|2122,2|2122|2|24|1,1571624649,6,528
IOS,5,0|2952,0|2952|0|05|0,1571625429,3,180
ADR,13,1|2774,1|2774|1|13|1,1571628819,9,675
ADR,20,2|2541,2|2541|2|20|1,1571629509,3,51
ADR,23,2|1799,2|1799|2|23|1,1571629629,3,162
ADR,14,1|292,1|292|1|14|1,1571629779,1,73
IOS,1,0|921,0|921|0|01|0,1571630349,1,48
H5,13,1|1873,1|1873|1|13|0,1571630499,5,455
IOS,25,2|97,2|97|2|25|1,1571630529,4,224
H5,15,1|2336,1|2336|1|15|1,1571630889,2,40
H5,15,1|1632,1|1632|1|15|0,1571631159,8,200
ADR,3,0|2870,0|2870|0|03|0,1571631459,3,264
H5,22,2|2726,2|2726|2|22|0,1571632209,6,534
ADR,24,2|1282,2|1282|2|24|1,1571632299,3,33
ADR,4,0|382,0|382|0|04|1,1571633259,6,576
IOS,22,2|555_240,2|555_240|2|22|0,1571633529,2,112
H5,15,1|833,1|833|1|15|1,1571633709,4,232
IOS,22,2|2395,2|2395|2|22|0,1571635509,2,110
IOS,12,1|891,1|891|1|12|1,1571635599,0,0
H5,2,0|2259,0|2259|0|02|1,1571636199,6,372
H5,10,1|476_86,1|476_86|1|10|1,1571637099,7,581
H5,10,1|374,1|374|1|10|1,1571637429,1,1
IOS,24,2|271,2|271|2|24|0,1571637459,9,495
ADR,24,2|1813,2|1813|2|24|1,1571637519,8,632
H5,5,0|1426,0|1426|0|05|1,1571637819,4,64
IOS,3,0|1969,0|1969|0|03|0,1571638239,2,72
H5,5,0|1452,0|1452|0|05|0,1571638959,1,16
H5,24,2|484,2|484|2|24|1,1571640099,8,144
H5,1,0|2332,0|2332|0|01|0,1571640789,7,665
H5,24,2|938,2|938|2|24|1,1571641779,8,712
IOS,11,1|2943,1|2943|1|11|0,1571642259,1,62
IOS_YY,13,1|2143,1|2143|1|13|1,1571642289,0,0
IOS_YY,1,0|1627,0|1627|0|01|1,1571642499,1,7
ADR,2,0|1512,0|1512|0|02|1,1571643309,7,623
ADR,15,1|2730,1|2730|1|15|0,1571643459,1,26
IOS_YY,13,1|1369,1|1369|1|13|0,1571644329,4,256
ADR,12,1|1725,1|1725|1|12|1,1571644629,0,0
IOS_YY,23,2|65_46,2|65_46|2|23|0,1571645349,0,0
IOS_YY,0,0|1175,0|1175|0|00|0,1571645919,5,40
IOS,21,2|211_24,2|211_24|2|21|1,1571646129,9,891
IOS_YY,11,1|2708,1|2708|1|11|1,1571646819,1,56
IOS_YY,22,2|293,2|293|2|22|1,1571647239,1,34
IOS_YY,4,0|1636,0|1636|0|04|0,1571648109,7,350
IOS,21,2|111,2|111|2|21|0,1571649099,0,0
ADR,22,2|957,2|957|2|22|1,1571649519,4,148
H5,4,0|18,0|18|0|04|1,1571649849,0,0
IOS_YY,20,2|2613,2|2613|2|20|1,1571650329,3,234
H5,4,0|106,0|106|0|04|1,1571652159,9,504
ADR,22,2|1509,2|1509|2|22|0,1571652699,4,336
IOS,14,1|860_218,1|860_218|1|14|0,1571654649,3,30
ADR,14,1|104,1|104|1|14|0,1571654679,3,72
IOS_YY,0,0|2777,0|2777|0|00|0,1571655249,4,108
IOS,23,2|352,2|352|2|23|1,1571655579,6,42
IOS,1,0|1010,0|1010|0|01|1,1571655879,9,261
ADR,5,0|1052,0|1052|0|05|1,1571658609,5,145
H5,22,2|946,2|946|2|22|0,1571659089,3,114
ADR,1,0|530,0|530|0|01|1,1571661129,4,304
IOS,1,0|1772_198,0|1772_198|0|01|0,1571661669,3,297
ADR,13,1|1177,1|1177|1|13|0,1571662659,1,27
IOS,25,2|745,2|745|2|25|1,1571663139,8,648
H5,10,1|1145_161,1|1145_161|1|10|1,1571663229,3,195
IOS_YY,21,2|1759,2|1759|2|21|0,1571663889,7,77
IOS,24,2|2656,2|2656|2|24|1,1571664219,8,176
IOS_YY,24,2|1646,2|1646|2|24|1,1571664909,1,24
H5,1,0|1554,0|1554|0|01|0,1571664969,7,119
IOS,0,0|489,0|489|0|00|1,1571665329,6,510
H5,3,0|441,0|441|0|03|1,1571665389,4,256
IOS_YY,4,0|555_94,0|555_94|0|04|1,1571667099,3,279
H5,1,0|1983,0|1983|0|01|1,1571668239,8,136
IOS,24,2|710_255,2|710_255|2|24|0,1571668509,5,480
ADR,21,2|2621,2|2621|2|21|0,1571668629,7,175
IOS,22,2|14,2|14|2|22|1,1571668839,3,201
IOS_YY,14,1|498,1|498|1|14|0,1571669079,8,464
IOS_YY,13,1|45,1|45|1|13|0,1571670039,7,539
H5,25,2|2011,2|2011|2|25|1,1571670879,4,312
ADR,20,2|2059,2|2059|2|20|0,1571670909,2,16
H5,3,0|738,0|738|0|03|1,1571671599,0,0
IOS_YY,10,1|1458,1|1458|1|10|1,1571672289,2,0
IOS_YY,3,0|2563,0|2563|0|03|0,1571672649,1,51
ADR,21,2|1644,2|1644|2|21|0,1571672739,1,71
IOS_YY,4,0|2710,0|2710|0|04|1,1571587599,7,385
IOS,13,1|2067,1|2067|1|13|0,1571588109,3,189
H5,24,2|2944,2|2944|2|24|1,1571589309,0,0
IOS_YY,20,2|218,2|218|2|20|1,1571589609,5,20
IOS,2,0|2147,0|2147|0|02|1,1571590089,3,216
IOS,0,0|958,0|958|0|00|1,1571590149,9,477
IOS_YY,20,2|1611,2|1611|2|20|0,1571591019,3,189
IOS_YY,3,0|783,0|783|0|03|0,1571591439,4,140
IOS,12,1|2273,1|2273|1|12|0,1571592219,6,12
ADR,0,0|2502,0|2502|0|00|0,1571592519,4,36
ADR,23,2|2274,2|2274|2|23|0,1571592879,4,80
IOS,1,0|2992,0|2992|0|01|1,1571593989,3,174
IOS_YY,4,0|2173,0|2173|0|04|1,1571596959,8,80
IOS_YY,21,2|193,2|193|2|21|1,1571599089,5,50
IOS,11,1|246,1|246|1|11|0,1571599149,9,801
H5,14,1|264,1|264|1|14|0,1571599299,9,63
H5,10,1|456,1|456|1|10|1,1571599659,6,420
H5,0,0|2442,0|2442|0|00|0,1571600349,3,156
IOS,10,1|1617,1|1617|1|10|0,1571600469,0,0
IOS,24,2|1246,2|1246|2|24|0,1571601189,1,45
ADR,21,2|2896,2|2896|2|21|0,1571601399,3,237
H5,23,2|1846,2|1846|2|23|1,1571601519,6,72
H5,14,1|2239,1|2239|1|14|1,1571601579,6,366
H5,4,0|504,0|504|0|04|0,1571601819,1,2
H5,2,0|2983,0|2983|0|02|1,1571602029,5,350
H5,0,0|969,0|969|0|00|1,1571602089,9,882
IOS_YY,12,1|141,1|141|1|12|0,1571603349,2,130
IOS,23,2|2023,2|2023|2|23|1,1571603439,5,480
ADR,20,2|1494,2|1494|2|20|1,1571603559,2,192
H5,21,2|1567,2|1567|2|21|1,1571604939,5,30
IOS_YY,21,2|1282,2|1282|2|21|1,1571605659,0,0
IOS_YY,14,1|2079,1|2079|1|14|0,1571607219,0,0
IOS_YY,1,0|573,0|573|0|01|1,1571608149,0,0
IOS,4,0|30_274,0|30_274|0|04|1,1571609559,8,720
ADR,2,0|2206,0|2206|0|02|0,1571610609,5,55
H5,14,1|2709,1|2709|1|14|0,1571611089,5,50
IOS_YY,15,1|1593,1|1593|1|15|0,1571611269,9,612
H5,12,1|801,1|801|1|12|1,1571611779,0,0
ADR,24,2|53,2|53|2|24|1,1571612139,8,576
H5,5,0|904,0|904|0|05|1,1571612769,6,222
ADR,13,1|1317,1|1317|1|13|0,1571613639,7,364
IOS_YY,21,2|1783,2|1783|2|21|0,1571616969,7,602
IOS,0,0|2361,0|2361|0|00|0,1571617539,5,485
IOS_YY,11,1|813,1|813|1|11|0,1571617989,4,96
H5,21,2|712,2|712|2|21|1,1571618049,9,405
IOS,24,2|2283,2|2283|2|24|0,1571619879,2,0
IOS,12,1|2924,1|2924|1|12|1,1571619909,3,84
IOS,1,0|1782,0|1782|0|01|1,1571621739,7,609
IOS_YY,24,2|1241,2|1241|2|24|0,1571621829,1,59
IOS,4,0|2128,0|2128|0|04|1,1571622519,8,0
ADR,5,0|2178,0|2178|0|05|0,1571623299,1,59
IOS_YY,11,1|1031,1|1031|1|11|1,1571623329,1,11
IOS,4,0|1903,0|1903|0|04|0,1571624949,4,160
ADR,15,1|535,1|535|1|15|0,1571625009,7,623
IOS_YY,3,0|2308,0|2308|0|03|0,1571625189,6,162
IOS_YY,15,1|2145,1|2145|1|15|1,1571625789,5,435
H5,5,0|2013,0|2013|0|05|0,1571625939,9,819
H5,3,0|1645,0|1645|0|03|1,1571625999,6,90
IOS_YY,11,1|696,1|696|1|11|0,1571626539,8,360
H5,0,0|1781,0|1781|0|00|0,1571626659,2,134
H5,3,0|1538,0|1538|0|03|1,1571628279,4,148
ADR,2,0|777,0|777|0|02|1,1571628339,8,680
IOS_YY,11,1|901,1|901|1|11|1,1571628579,6,66
IOS_YY,5,0|2767,0|2767|0|05|0,1571629839,7,252
IOS,13,1|15_122,1|15_122|1|13|1,1571629929,9,747
ADR,2,0|800_69,0|800_69|0|02|0,1571630109,7,567
IOS,25,2|1339_250,2|1339_250|2|25|0,1571633589,7,21
IOS_YY,1,0|1139,0|1139|0|01|0,1571634129,3,264
IOS,3,0|2795,0|2795|0|03|1,1571634369,4,320
H5,14,1|1177,1|1177|1|14|0,1571635119,6,276
IOS,21,2|1736,2|1736|2|21|0,1571635689,9,864
H5,25,2|2768,2|2768|2|25|0,1571636259,0,0
IOS,11,1|2916,1|2916|1|11|1,1571636409,4,388
IOS_YY,25,2|789,2|789|2|25|1,1571636979,7,98
ADR,12,1|2290,1|2290|1|12|1,1571638929,7,581
IOS_YY,4,0|826,0|826|0|04|1,1571639319,3,69
IOS_YY,3,0|1164,0|1164|0|03|0,1571639859,8,688
H5,13,1|536,1|536|1|13|0,1571642109,5,485
IOS,5,0|537,0|537|0|05|1,1571642619,6,246
IOS,23,2|1141,2|1141|2|23|0,1571642949,4,268
ADR,3,0|2334,0|2334|0|03|0,1571643009,4,152
IOS_YY,4,0|246,0|246|0|04|0,1571643489,3,252
ADR,11,1|505,1|505|1|11|0,1571644029,0,0
H5,12,1|2275,1|2275|1|12|1,1571644749,3,165
ADR,23,2|396,2|396|2|23|1,1571645859,0,0
IOS,13,1|2764,1|2764|1|13|1,1571646099,9,801
H5,12,1|2805,1|2805|1|12|0,1571646519,5,385
ADR,10,1|1538,1|1538|1|10|0,1571648049,3,273
IOS,25,2|1213,2|1213|2|25|1,1571648079,1,98
H5,12,1|768,1|768|1|12|0,1571648769,4,284
ADR,20,2|129,2|129|2|20|0,1571649819,4,152
ADR,1,0|2276,0|2276|0|01|1,1571650389,1,8
ADR,12,1|1653,1|1653|1|12|1,1571650599,9,378
IOS,5,0|1931,0|1931|0|05|1,1571651109,7,147
ADR,0,0|2946,0|2946|0|00|0,1571651139,7,245
H5,2,0|1397,0|1397|0|02|1,1571651919,2,170
ADR,10,1|469,1|469|1|10|1,1571652039,3,192
IOS,4,0|1837,0|1837|0|04|1,1571653029,4,0
IOS_YY,2,0|1301,0|1301|0|02|1,1571653389,7,147
IOS,14,1|1615,1|1615|1|14|0,1571653509,8,776
IOS,1,0|754,0|754|0|01|1,1571653839,9,81
H5,10,1|506,1|506|1|10|1,1571654109,0,0
IOS_YY,11,1|2978,1|2978|1|11|0,1571654439,9,180
H5,2,0|1244,0|1244|0|02|1,1571655219,0,0
IOS_YY,10,1|2230,1|2230|1|10|1,1571656089,3,264
ADR,2,0|503,0|503|0|02|1,1571656269,9,711
H5,15,1|1682,1|1682|1|15|0,1571657559,3,171
IOS,11,1|902,1|902|1|11|0,1571657799,0,0
ADR,20,2|2558,2|2558|2|20|0,1571658009,1,26
IOS_YY,2,0|1095,0|1095|0|02|1,1571659299,4,336
IOS_YY,5,0|2074,0|2074|0|05|0,1571659389,7,672
H5,14,1|1009,1|1009|1|14|0,1571659449,5,425
IOS_YY,0,0|1634,0|1634|0|00|1,1571660319,8,528
H5,22,2|2061,2|2061|2|22|1,1571660349,0,0
IOS_YY,4,0|171,0|171|0|04|1,1571660409,4,392
IOS_YY,20,2|673,2|673|2|20|1,1571660559,6,522
H5,12,1|1557,1|1557|1|12|0,1571661069,3,144
IOS,24,2|1747,2|1747|2|24|1,1571661459,1,83
ADR,5,0|1038,0|1038|0|05|1,1571661699,0,0
H5,0,0|2197,0|2197|0|00|0,1571661999,0,0
ADR,5,0|624,0|624|0|05|0,1571663559,0,0
H5,13,1|1627,1|1627|1|13|0,1571663739,5,150
IOS,21,2|810,2|810|2|21|1,1571664699,7,84
H5,22,2|2730,2|2730|2|22|0,1571665299,4,268
IOS_YY,14,1|2401,1|2401|1|14|1,1571668809,7,406
IOS,25,2|927,2|927|2|25|0,1571668869,0,0
H5,10,1|2418,1|2418|1|10|0,1571669349,8,464
IOS,2,0|785,0|785|0|02|1,1571669469,2,90
IOS_YY,5,0|2667,0|2667|0|05|0,1571670249,5,410
IOS,25,2|2690,2|2690|2|25|1,1571671659,2,14
IOS_YY,25,2|2944,2|2944|2|25|1,1571671959,9,243
IOS_YY,11,1|68,1|68|1|11|0,1571672109,9,252
IOS,23,2|1676,2|1676|2|23|1,1571672259,6,540
IOS,13,1|1690,1|1690|1|13|1,1571672589,5,10
ADR,14,1|1692,1|1692|1|14|1,1571672799,2,176
ADR,22,2|368,2|368|2|22|0,1571587419,7,406
IOS_YY,21,2|1239,2|1239|2|21|0,1571588169,5,60
IOS_YY,14,1|2525,1|2525|1|14|1,1571588289,9,9
ADR,11,1|1511,1|1511|1|11|0,1571588529,1,49
H5,14,1|1244,1|1244|1|14|0,1571588559,4,224
IOS_YY,12,1|51,1|51|1|12|0,1571588589,6,330
IOS,14,1|569_48,1|569_48|1|14|1,1571589279,6,108
IOS,14,1|39,1|39|1|14|1,1571589429,7,245
IOS_YY,12,1|2991,1|2991|1|12|0,1571589849,2,14
H5,13,1|2852,1|2852|1|13|1,1571589879,1,51
H5,24,2|1768,2|1768|2|24|0,1571590209,3,33
IOS_YY,10,1|917,1|917|1|10|1,1571590389,9,261
H5,11,1|462,1|462|1|11|1,1571592939,2,48
IOS_YY,5,0|2575,0|2575|0|05|0,1571593089,6,564
IOS_YY,23,2|538,2|538|2|23|0,1571593269,5,325
IOS_YY,22,2|327,2|327|2|22|0,1571593479,1,29
IOS_YY,21,2|497,2|497|2|21|1,1571593569,7,595
IOS,5,0|2071,0|2071|0|05|1,1571594079,9,567
H5,1,0|1395,0|1395|0|01|1,1571594229,5,495
ADR,13,1|1411,1|1411|1|13|0,1571594949,5,45
H5,0,0|634,0|634|0|00|1,1571595909,9,378
IOS_YY,14,1|2041,1|2041|1|14|0,1571596149,8,328
H5,20,2|2408,2|2408|2|20|1,1571596779,4,60
IOS_YY,10,1|713,1|713|1|10|0,1571597259,3,267
IOS_YY,15,1|1244,1|1244|1|15|1,1571597649,5,250
H5,4,0|2913,0|2913|0|04|1,1571598429,6,552
IOS,11,1|1388,1|1388|1|11|1,1571598699,3,108
IOS,20,2|2173,2|2173|2|20|1,1571599869,9,81
H5,10,1|1471,1|1471|1|10|0,1571600199,8,136
IOS_YY,13,1|939,1|939|1|13|0,1571603199,6,216
IOS,3,0|642_249,0|642_249|0|03|1,1571603379,2,28
ADR,11,1|2118,1|2118|1|11|1,1571604879,4,224
ADR,0,0|1675,0|1675|0|00|0,1571605389,1,20
IOS_YY,25,2|2244,2|2244|2|25|0,1571606979,1,21
IOS_YY,21,2|1787,2|1787|2|21|1,1571607009,8,0
ADR,12,1|1091,1|1091|1|12|1,1571607249,6,330
IOS_YY,11,1|2317,1|2317|1|11|0,1571607819,3,81
IOS,12,1|2709,1|2709|1|12|1,1571607909,1,90
IOS,23,2|1172,2|1172|2|23|0,1571608839,1,23
IOS,1,0|2650,0|2650|0|01|0,1571609079,3,270
IOS,24,2|2649,2|2649|2|24|1,1571609859,3,240
IOS_YY,24,2|375,2|375|2|24|0,1571612319,7,455
ADR,21,2|2787,2|2787|2|21|1,1571614809,4,44
H5,4,0|1722,0|1722|0|04|1,1571615439,8,568
IOS_YY,1,0|549,0|549|0|01|0,1571617359,9,513
IOS_YY,11,1|2476,1|2476|1|11|0,1571617689,7,196
ADR,1,0|2416,0|2416|0|01|0,1571618379,1,44
H5,5,0|1402,0|1402|0|05|1,1571619279,1,9
IOS,3,0|2244,0|2244|0|03|0,1571619759,8,328
IOS_YY,13,1|1244_146,1|1244_146|1|13|1,1571620059,0,0
ADR,2,0|1477,0|1477|0|02|0,1571620809,0,0
ADR,24,2|166,2|166|2|24|0,1571623149,8,216
IOS_YY,4,0|2531,0|2531|0|04|1,1571623179,9,342
IOS_YY,0,0|735_182,0|735_182|0|00|1,1571623449,0,0
H5,25,2|2074,2|2074|2|25|1,1571623479,4,148
IOS_YY,11,1|187,1|187|1|11|0,1571623599,9,630
IOS_YY,3,0|1543,0|1543|0|03|0,1571624019,4,328
ADR,2,0|102,0|102|0|02|1,1571624739,0,0
ADR,24,2|2225,2|2225|2|24|0,1571625069,7,14
ADR,3,0|1333,0|1333|0|03|1,1571625489,6,150
IOS_YY,10,1|2614,1|2614|1|10|0,1571625579,9,603
H5,11,1|545,1|545|1|11|0,1571625969,3,72
IOS_YY,10,1|332,1|332|1|10|1,1571626209,0,0
H5,2,0|630_232,0|630_232|0|02|1,1571626839,0,0
ADR,1,0|2408,0|2408|0|01|1,1571627199,0,0
IOS_YY,22,2|1884,2|1884|2|22|1,1571629569,9,792
IOS_YY,3,0|1904,0|1904|0|03|1,1571629659,1,10
H5,2,0|91,0|91|0|02|0,1571630199,5,220
IOS_YY,5,0|682,0|682|0|05|0,1571631579,3,201
IOS_YY,22,2|1728,2|1728|2|22|1,1571631999,8,40
IOS,3,0|198,0|198|0|03|0,1571632989,8,336
IOS_YY,15,1|416,1|416|1|15|0,1571633739,2,98
IOS_YY,24,2|1202,2|1202|2|24|1,1571634039,5,265
ADR,5,0|11,0|11|0|05|0,1571634159,9,297
H5,11,1|190,1|190|1|11|1,1571634999,3,189
IOS,2,0|1426,0|1426|0|02|1,1571636469,8,264
IOS_YY,0,0|2334,0|2334|0|00|1,1571636859,0,0
H5,3,0|1930,0|1930|0|03|0,1571637399,7,70
ADR,12,1|1824,1|1824|1|12|0,1571637879,4,336
ADR,15,1|791,1|791|1|15|0,1571638989,9,135
ADR,12,1|2688,1|2688|1|12|0,1571639949,5,495
ADR,12,1|2579,1|2579|1|12|0,1571640399,1,17
IOS,21,2|362,2|362|2|21|0,1571640999,4,316
IOS,0,0|1538,0|1538|0|00|1,1571641509,6,510
IOS,12,1|883,1|883|1|12|0,1571641539,5,400
IOS_YY,3,0|1335,0|1335|0|03|1,1571642409,3,228
ADR,4,0|937,0|937|0|04|1,1571642469,6,396
IOS,25,2|2299,2|2299|2|25|1,1571643969,0,0
IOS_YY,1,0|2928,0|2928|0|01|1,1571644239,2,70
